user_id,age_group,gender,country,region,subscription_plan,monthly_fee,subscription_start_date,subscription_end_date,payment_method,discount_applied,churn_status,title,content_type,genre,language,release_year,device_type,watch_time_minutes,session_count,completion_percentage,date_watched,time_of_day,rating,liked,recommendation_source,days_since_last_watch,avg_weekly_watch_time,content_diversity_score
U149188,40,Male,Germany,Europe,Premium,17.99,2024-05-10,2026-02-07,Bank Transfer,Yes,Active,Action Title 136,Series,Action,Yoruba,2018,Laptop,112,3,93,2024-12-07,Evening,4,Yes,Search,53,372,0.53
U149189,30,Male,Brazil,South America,Basic,8.99,2022-05-06,2026-02-07,Bank Transfer,No,Active,Thriller Title 1065,Movie,Thriller,Yoruba,2022,Tablet,77,2,100,2022-09-05,Morning,4,Yes,Friend,28,236,0.71
U149190,40,Male,Brazil,South America,Basic,8.99,2024-04-10,2026-02-07,Card,Yes,Active,Sci-Fi Title 119,Movie,Sci-Fi,Yoruba,2011,TV,42,1,70,2024-06-29,Evening,3,No,Friend,42,110,0.57
U149191,17,Male,France,Europe,Basic,8.99,2022-06-12,2026-02-07,Card,No,Active,Action Title 1550,Series,Action,French,2007,TV,50,1,83,2022-10-07,Morning,3,No,Ads,2,192,0.81
U149192,17,Male,Japan,Asia,Standard,13.99,2022-11-04,2023-04-16 00:00:00,Wallet,No,Cancelled,Animation Title 1682,Series,Animation,German,2022,TV,117,3,100,2023-07-24,Morning,5,Yes,Search,41,312,0.44
U149193,21,Female,USA,North America,Basic,8.99,2023-07-23,2026-02-07,Card,No,Active,Action Title 559,Movie,Action,Hindi,2009,Laptop,51,1,85,2024-01-02,Evening,3,No,Algorithm,23,203,0.26
U149194,50,Female,Germany,Europe,Basic,8.99,2023-07-07,2026-02-07,Card,No,Active,Romance Title 935,Series,Romance,French,2004,Laptop,42,1,70,2023-11-18,Morning,2,No,Trending,52,118,0.79
U149195,60,Male,France,Europe,Basic,8.99,2023-06-23,2024-11-15 00:00:00,Bank Transfer,No,Cancelled,Drama Title 1474,Series,Drama,Yoruba,2004,Laptop,58,1,96,2024-02-22,Afternoon,5,Yes,Trending,43,192,0.71
U149196,50,Male,UK,Europe,Basic,8.99,2022-02-20,2026-02-07,Wallet,No,Active,Thriller Title 2677,Movie,Thriller,English,2013,Mobile,68,2,100,2022-11-21,Evening,4,Yes,Friend,36,192,0.7
U149197,60,Female,Brazil,South America,Basic,8.99,2023-09-09,2026-02-07,Wallet,No,Active,Thriller Title 57,Movie,Thriller,French,2002,TV,55,1,91,2024-04-08,Afternoon,5,Yes,Algorithm,13,121,0.87
U149198,40,Male,USA,North America,Premium,17.99,2023-07-25,2026-02-07,Bank Transfer,No,Active,Drama Title 2142,Series,Drama,English,2001,TV,139,4,100,2023-11-26,Morning,5,Yes,Algorithm,31,369,0.24
U149199,17,Male,Germany,Europe,Standard,13.99,2023-08-07,2026-02-07,Wallet,No,Active,Sci-Fi Title 2575,Series,Sci-Fi,Yoruba,2003,Laptop,75,2,83,2023-08-10,Afternoon,3,No,Trending,21,307,0.33
U149200,30,Male,South Africa,Africa,Premium,17.99,2023-11-10,2026-02-07,Bank Transfer,No,Active,Drama Title 2237,Series,Drama,French,2004,TV,136,4,100,2024-01-21,Evening,4,Yes,Search,39,383,0.83
U149201,50,Female,Brazil,South America,Basic,8.99,2024-03-31,2026-02-07,Card,Yes,Active,Documentary Title 361,Series,Documentary,Hindi,2007,Laptop,62,2,100,2024-04-18,Afternoon,3,No,Friend,33,215,0.4
U149202,60,Male,India,Asia,Basic,8.99,2023-08-24,2023-12-22 00:00:00,Card,Yes,Cancelled,Sci-Fi Title 1740,Movie,Sci-Fi,Portuguese,2004,TV,74,2,100,2023-12-11,Morning,4,Yes,Friend,40,146,0.8
U149203,21,Female,India,Asia,Premium,17.99,2023-12-24,2026-02-07,Bank Transfer,Yes,Active,Action Title 2629,Movie,Action,English,2001,Mobile,116,3,96,2024-01-19,Evening,1,No,Ads,11,337,0.81
U149204,17,Female,Canada,North America,Premium,17.99,2024-04-23,2026-02-07,Card,No,Active,Documentary Title 2646,Movie,Documentary,Yoruba,2012,Tablet,135,4,100,2024-07-17,Night,5,Yes,Friend,32,370,0.95
U149205,21,Male,USA,North America,Basic,8.99,2022-10-15,2023-06-08 00:00:00,Wallet,Yes,Cancelled,Action Title 497,Movie,Action,German,2019,TV,45,1,75,2022-12-08,Evening,3,No,Friend,20,127,0.75
U149206,30,Male,UK,Europe,Basic,8.99,2022-01-13,2026-02-07,Wallet,Yes,Active,Thriller Title 2291,Movie,Thriller,Yoruba,2002,TV,62,2,100,2022-09-28,Evening,4,Yes,Ads,7,161,0.65
U149207,40,Male,South Africa,Africa,Standard,13.99,2022-06-15,2026-02-07,Wallet,Yes,Active,Romance Title 1136,Series,Romance,Portuguese,2018,Mobile,71,2,78,2022-07-16,Morning,3,No,Trending,16,307,0.89
U149208,50,Female,Nigeria,Africa,Premium,17.99,2022-03-23,2026-02-07,Wallet,No,Active,Sci-Fi Title 114,Movie,Sci-Fi,English,2006,TV,131,4,100,2022-08-24,Evening,3,No,Friend,0,429,0.36
U149209,50,Female,Nigeria,Africa,Basic,8.99,2022-03-15,2026-02-07,Wallet,No,Active,Romance Title 1528,Series,Romance,English,2000,TV,42,1,70,2022-05-17,Afternoon,4,Yes,Friend,13,181,0.41
U149210,50,Male,South Africa,Africa,Basic,8.99,2022-05-10,2023-09-20 00:00:00,Bank Transfer,No,Cancelled,Sci-Fi Title 1576,Movie,Sci-Fi,Portuguese,2015,TV,46,1,76,2022-11-25,Evening,4,Yes,Friend,42,201,0.22
U149211,50,Female,Japan,Asia,Basic,8.99,2023-09-21,2026-02-07,Wallet,No,Active,Drama Title 1371,Movie,Drama,Hindi,2013,Mobile,41,1,68,2023-12-14,Morning,4,Yes,Ads,32,194,0.49
U149212,17,Female,India,Asia,Basic,8.99,2023-11-09,2025-01-16 00:00:00,Card,No,Cancelled,Action Title 1872,Series,Action,German,2018,TV,61,2,100,2023-12-25,Morning,5,Yes,Friend,34,187,0.4
U149213,60,Female,Japan,Asia,Standard,13.99,2023-05-10,2026-02-07,Bank Transfer,Yes,Active,Drama Title 585,Series,Drama,Japanese,2004,TV,73,2,81,2023-06-09,Night,4,Yes,Search,13,275,0.61
U149214,21,Female,France,Europe,Standard,13.99,2023-02-16,2024-07-01 00:00:00,Card,No,Cancelled,Animation Title 259,Movie,Animation,Hindi,2016,Mobile,101,3,100,2023-09-23,Afternoon,4,Yes,Search,12,293,0.31
U149215,30,Female,France,Europe,Basic,8.99,2024-02-03,2026-02-07,Wallet,No,Active,Action Title 2953,Movie,Action,Japanese,2021,TV,44,1,73,2024-05-14,Afternoon,3,No,Friend,47,149,0.24
U149216,40,Male,UK,Europe,Premium,17.99,2022-10-21,2026-02-07,Wallet,Yes,Active,Documentary Title 2078,Movie,Documentary,German,2003,Mobile,122,4,100,2022-11-16,Morning,4,Yes,Algorithm,30,332,0.94
U149217,21,Male,UK,Europe,Basic,8.99,2023-07-05,2026-02-07,Card,Yes,Active,Documentary Title 2058,Series,Documentary,German,2020,Mobile,54,1,90,2024-04-28,Afternoon,3,No,Trending,45,207,0.89
U149218,17,Female,South Africa,Africa,Standard,13.99,2022-04-22,2026-02-07,Card,Yes,Active,Sci-Fi Title 2771,Movie,Sci-Fi,German,2011,Mobile,81,2,90,2022-07-04,Afternoon,3,No,Algorithm,55,186,0.31
U149219,17,Female,Brazil,South America,Basic,8.99,2023-01-31,2024-01-26 00:00:00,Bank Transfer,Yes,Cancelled,Romance Title 2931,Series,Romance,Yoruba,2019,Mobile,48,1,80,2023-06-30,Evening,4,Yes,Search,56,195,0.73
U149220,30,Female,France,Europe,Basic,8.99,2022-06-20,2026-02-07,Card,No,Active,Drama Title 1006,Series,Drama,Hindi,2015,TV,38,1,63,2023-01-21,Night,4,Yes,Search,27,163,0.43
U149221,60,Female,India,Asia,Standard,13.99,2022-08-20,2026-02-07,Bank Transfer,No,Active,Comedy Title 1348,Series,Comedy,German,2002,Mobile,93,3,100,2023-06-07,Night,4,Yes,Search,36,269,0.2
U149222,17,Female,USA,North America,Premium,17.99,2023-02-17,2026-02-07,Card,No,Active,Comedy Title 467,Movie,Comedy,French,2003,TV,134,4,100,2023-08-25,Evening,3,No,Algorithm,36,271,0.21
U149223,60,Female,India,Asia,Basic,8.99,2023-12-18,2024-08-19 00:00:00,Card,Yes,Cancelled,Drama Title 637,Series,Drama,English,2024,Laptop,96,3,100,2024-07-31,Night,3,No,Search,31,210,0.26
U149224,21,Male,Germany,Europe,Premium,17.99,2023-01-29,2026-02-07,Bank Transfer,No,Active,Thriller Title 692,Series,Thriller,French,2022,TV,103,3,85,2023-06-05,Afternoon,3,No,Friend,50,413,0.49
U149225,17,Female,India,Asia,Standard,13.99,2022-01-24,2026-02-07,Wallet,No,Active,Comedy Title 58,Series,Comedy,Japanese,2003,Laptop,79,2,87,2022-07-27,Afternoon,5,Yes,Ads,29,315,0.62
U149226,40,Female,USA,North America,Standard,13.99,2024-06-13,2024-11-01 00:00:00,Card,Yes,Cancelled,Drama Title 1253,Movie,Drama,Hindi,2010,Tablet,101,3,100,2024-08-29,Afternoon,2,No,Trending,12,282,0.39
U149227,30,Male,France,Europe,Premium,17.99,2022-05-30,2026-02-07,Wallet,No,Active,Drama Title 1662,Series,Drama,English,2011,TV,121,4,100,2022-10-02,Afternoon,4,Yes,Search,28,306,0.54
U149228,17,Female,Germany,Europe,Premium,17.99,2022-10-07,2026-02-07,Bank Transfer,No,Active,Thriller Title 1602,Series,Thriller,Portuguese,2022,TV,103,3,85,2023-03-30,Afternoon,4,Yes,Search,20,377,0.63
U149229,40,Female,USA,North America,Basic,8.99,2024-02-01,2026-02-07,Bank Transfer,No,Active,Drama Title 1600,Movie,Drama,French,2016,Tablet,79,2,100,2024-11-19,Evening,1,No,Trending,54,210,0.46
U149230,21,Female,UK,Europe,Basic,8.99,2024-03-03,2026-02-07,Card,Yes,Active,Thriller Title 1786,Movie,Thriller,German,2009,TV,68,2,100,2024-11-28,Morning,5,Yes,Search,55,151,0.56
U149231,50,Male,Brazil,South America,Basic,8.99,2024-03-27,2026-02-07,Bank Transfer,Yes,Active,Animation Title 823,Movie,Animation,Japanese,2002,TV,56,1,93,2024-10-10,Afternoon,2,No,Search,1,148,0.38
U149232,50,Male,Nigeria,Africa,Standard,13.99,2024-05-25,2026-02-07,Card,No,Active,Documentary Title 1847,Series,Documentary,Portuguese,2015,Mobile,76,2,84,2025-03-15,Evening,4,Yes,Ads,40,265,0.84
U149233,30,Female,South Africa,Africa,Standard,13.99,2024-03-25,2026-02-07,Card,No,Active,Action Title 1064,Series,Action,Hindi,2007,Laptop,77,2,85,2024-04-28,Evening,2,No,Search,28,320,0.79
U149234,21,Female,Japan,Asia,Standard,13.99,2024-06-09,2025-01-16 00:00:00,Card,No,Cancelled,Drama Title 158,Series,Drama,Japanese,2023,Laptop,85,2,94,2024-12-27,Night,3,No,Friend,21,220,0.55
U149235,17,Female,France,Europe,Basic,8.99,2022-10-01,2023-09-25 00:00:00,Bank Transfer,Yes,Cancelled,Animation Title 1185,Series,Animation,Hindi,2022,Mobile,77,2,100,2023-03-27,Afternoon,4,Yes,Trending,45,142,0.42
U149236,60,Male,Brazil,South America,Premium,17.99,2024-05-25,2026-02-07,Wallet,No,Active,Action Title 2541,Movie,Action,French,2014,Mobile,110,3,91,2024-08-09,Night,4,Yes,Ads,4,344,0.9
U149237,30,Female,Nigeria,Africa,Premium,17.99,2024-04-05,2026-02-07,Bank Transfer,No,Active,Animation Title 1353,Movie,Animation,French,2010,Mobile,150,5,100,2024-11-08,Morning,3,No,Trending,48,384,0.84
U149238,50,Female,Japan,Asia,Basic,8.99,2024-04-13,2026-02-07,Wallet,No,Active,Animation Title 2518,Series,Animation,English,2024,Laptop,54,1,90,2024-09-09,Night,3,No,Friend,1,188,0.25
U149239,50,Male,Germany,Europe,Basic,8.99,2023-06-11,2026-02-07,Wallet,Yes,Active,Animation Title 2678,Movie,Animation,Portuguese,2014,Mobile,68,2,100,2023-10-10,Evening,3,No,Friend,31,181,0.23
U149240,21,Male,Brazil,South America,Premium,17.99,2022-01-21,2023-06-29 00:00:00,Bank Transfer,Yes,Cancelled,Thriller Title 1701,Series,Thriller,Japanese,2017,Laptop,134,4,100,2022-01-31,Morning,5,Yes,Search,31,375,0.81
U149241,40,Female,France,Europe,Basic,8.99,2024-03-13,2026-02-07,Card,No,Active,Animation Title 2871,Series,Animation,Hindi,2009,Laptop,72,2,100,2024-08-22,Morning,2,No,Algorithm,55,157,0.86
U149242,30,Female,Germany,Europe,Basic,8.99,2023-12-22,2026-02-07,Bank Transfer,No,Active,Comedy Title 2031,Series,Comedy,Japanese,2017,Tablet,42,1,70,2024-07-16,Evening,1,No,Ads,20,183,0.23
U149243,50,Male,India,Asia,Basic,8.99,2022-06-13,2026-02-07,Wallet,No,Active,Action Title 1107,Movie,Action,Japanese,2012,TV,65,2,100,2022-09-04,Evening,4,Yes,Search,6,236,0.99
U149244,40,Female,UK,Europe,Basic,8.99,2023-01-02,2026-02-07,Card,No,Active,Comedy Title 2109,Movie,Comedy,English,2008,Laptop,57,1,95,2023-04-16,Night,4,Yes,Friend,27,228,0.62
U149245,40,Female,France,Europe,Standard,13.99,2024-05-22,2026-02-07,Wallet,Yes,Active,Thriller Title 36,Series,Thriller,Japanese,2021,Mobile,86,2,95,2024-11-14,Morning,3,No,Algorithm,13,297,0.51
U149246,17,Female,USA,North America,Premium,17.99,2024-05-04,2026-02-07,Card,No,Active,Thriller Title 1516,Series,Thriller,Portuguese,2006,Laptop,118,3,98,2025-01-28,Evening,4,Yes,Algorithm,50,369,0.75
U149247,17,Male,Nigeria,Africa,Basic,8.99,2024-06-17,2025-03-15 00:00:00,Wallet,No,Cancelled,Documentary Title 622,Series,Documentary,French,2007,Laptop,33,1,55,2024-11-03,Evening,3,No,Ads,4,195,0.95
U149248,60,Female,UK,Europe,Premium,17.99,2024-05-07,2026-02-07,Wallet,No,Active,Animation Title 2453,Movie,Animation,Portuguese,2017,TV,106,3,88,2025-02-04,Afternoon,4,Yes,Friend,37,318,0.99
U149249,30,Female,Nigeria,Africa,Standard,13.99,2024-05-03,2026-02-07,Wallet,No,Active,Drama Title 2671,Series,Drama,Hindi,2000,Mobile,105,3,100,2025-01-10,Evening,5,Yes,Algorithm,37,266,0.55
U149250,21,Male,Japan,Asia,Standard,13.99,2023-04-13,2026-02-07,Card,No,Active,Action Title 2429,Series,Action,Portuguese,2021,Mobile,99,3,100,2023-04-13,Night,2,No,Ads,3,254,0.64
U149251,17,Female,South Africa,Africa,Premium,17.99,2022-10-09,2026-02-07,Wallet,No,Active,Drama Title 1185,Series,Drama,Yoruba,2009,Mobile,101,3,84,2023-03-27,Morning,3,No,Ads,25,356,0.61
U149252,30,Female,South Africa,Africa,Premium,17.99,2023-12-23,2026-02-07,Card,No,Active,Documentary Title 231,Movie,Documentary,Hindi,2002,TV,100,3,83,2024-02-22,Afternoon,3,No,Search,44,332,0.32
U149253,40,Male,France,Europe,Premium,17.99,2023-12-20,2026-02-07,Bank Transfer,No,Active,Action Title 397,Series,Action,German,2001,TV,105,3,87,2024-10-10,Night,3,No,Algorithm,38,413,0.59
U149254,50,Female,France,Europe,Premium,17.99,2023-11-29,2026-02-07,Card,No,Active,Animation Title 966,Movie,Animation,Hindi,2002,TV,120,4,100,2024-02-01,Night,4,Yes,Ads,53,356,0.48
U149255,17,Male,Germany,Europe,Basic,8.99,2023-02-20,2026-02-07,Wallet,No,Active,Comedy Title 1898,Series,Comedy,Portuguese,2018,TV,69,2,100,2023-02-22,Night,4,Yes,Trending,24,213,0.62
U149256,30,Female,UK,Europe,Standard,13.99,2023-11-09,2026-02-07,Card,Yes,Active,Romance Title 2204,Series,Romance,Hindi,2019,Mobile,90,3,100,2024-07-01,Afternoon,4,Yes,Trending,51,288,0.9
U149257,40,Male,USA,North America,Premium,17.99,2023-09-19,2026-02-07,Card,Yes,Active,Sci-Fi Title 1889,Movie,Sci-Fi,Hindi,2006,Mobile,134,4,100,2023-10-25,Afternoon,2,No,Trending,42,407,0.67
U149258,21,Female,France,Europe,Standard,13.99,2023-03-12,2026-02-07,Card,No,Active,Thriller Title 1215,Movie,Thriller,Yoruba,2009,Laptop,100,3,100,2023-07-12,Evening,3,No,Trending,8,185,0.57
U149259,30,Female,USA,North America,Premium,17.99,2022-08-29,2026-02-07,Card,No,Active,Romance Title 1383,Movie,Romance,German,2022,Laptop,121,4,100,2023-03-09,Evening,2,No,Friend,16,319,0.45
U149260,17,Female,Brazil,South America,Basic,8.99,2022-02-28,2026-02-07,Bank Transfer,No,Active,Animation Title 122,Series,Animation,Japanese,2017,Mobile,68,2,100,2022-06-11,Afternoon,5,Yes,Trending,60,95,0.56
U149261,50,Male,UK,Europe,Standard,13.99,2023-07-31,2026-02-07,Wallet,No,Active,Sci-Fi Title 2348,Series,Sci-Fi,Yoruba,2005,TV,107,3,100,2023-10-24,Night,5,Yes,Friend,14,304,0.39
U149262,17,Female,France,Europe,Standard,13.99,2023-08-07,2026-02-07,Wallet,No,Active,Action Title 253,Movie,Action,English,2000,Mobile,66,2,73,2024-04-23,Night,4,Yes,Search,30,263,0.25
U149263,60,Male,Nigeria,Africa,Standard,13.99,2022-06-02,2026-02-07,Card,Yes,Active,Animation Title 1450,Series,Animation,German,2009,Mobile,81,2,90,2022-09-18,Evening,5,Yes,Search,21,333,0.62
U149264,17,Male,UK,Europe,Premium,17.99,2022-09-09,2026-02-07,Wallet,Yes,Active,Drama Title 2900,Series,Drama,Yoruba,2001,TV,133,4,100,2022-10-02,Night,3,No,Friend,6,414,0.35
U149265,60,Male,Germany,Europe,Basic,8.99,2024-04-14,2026-02-07,Card,No,Active,Romance Title 2172,Movie,Romance,French,2018,TV,60,2,100,2024-08-18,Afternoon,3,No,Algorithm,43,132,0.72
U149266,60,Male,Nigeria,Africa,Basic,8.99,2022-02-26,2026-02-07,Wallet,No,Active,Sci-Fi Title 347,Movie,Sci-Fi,French,2005,Mobile,72,2,100,2022-08-22,Morning,3,No,Ads,30,176,0.67
U149267,30,Female,France,Europe,Standard,13.99,2024-03-26,2026-02-07,Wallet,No,Active,Thriller Title 571,Series,Thriller,Portuguese,2010,TV,62,2,68,2024-09-29,Morning,2,No,Search,3,274,0.81
U149268,40,Male,Germany,Europe,Basic,8.99,2024-05-25,2026-02-07,Bank Transfer,No,Active,Comedy Title 1767,Movie,Comedy,Japanese,2005,Mobile,61,2,100,2024-12-31,Morning,4,Yes,Trending,53,137,0.3
U149269,17,Male,Canada,North America,Standard,13.99,2023-04-11,2024-09-30 00:00:00,Wallet,No,Cancelled,Drama Title 2174,Movie,Drama,German,2023,Mobile,99,3,100,2023-05-27,Evening,4,Yes,Algorithm,29,242,0.3
U149270,30,Female,USA,North America,Standard,13.99,2022-03-06,2026-02-07,Wallet,No,Active,Sci-Fi Title 2725,Movie,Sci-Fi,Yoruba,2004,Mobile,106,3,100,2022-12-21,Morning,3,No,Ads,7,204,0.57
U149271,60,Female,USA,North America,Premium,17.99,2022-11-04,2026-02-07,Card,No,Active,Action Title 2007,Series,Action,Yoruba,2012,Mobile,100,3,83,2023-04-03,Morning,2,No,Search,23,277,0.45
U149272,30,Male,India,Asia,Standard,13.99,2023-12-26,2024-03-08 00:00:00,Wallet,Yes,Cancelled,Romance Title 1425,Movie,Romance,Portuguese,2017,TV,90,3,100,2024-07-05,Night,3,No,Algorithm,26,299,0.53
U149273,50,Male,Nigeria,Africa,Basic,8.99,2022-05-01,2026-02-07,Wallet,No,Active,Comedy Title 841,Series,Comedy,Hindi,2003,Mobile,80,2,100,2022-06-06,Morning,5,Yes,Friend,26,160,0.58
U149274,30,Female,Germany,Europe,Standard,13.99,2024-05-20,2026-02-07,Card,No,Active,Documentary Title 102,Series,Documentary,Yoruba,2010,Tablet,94,3,100,2024-10-19,Evening,4,Yes,Search,19,262,0.46
U149275,30,Female,USA,North America,Standard,13.99,2024-06-07,2026-02-07,Bank Transfer,No,Active,Documentary Title 2909,Series,Documentary,Hindi,2023,Laptop,92,3,100,2024-06-22,Morning,4,Yes,Search,36,270,0.61
U149276,60,Male,UK,Europe,Premium,17.99,2022-04-24,2026-02-07,Bank Transfer,No,Active,Action Title 2026,Movie,Action,Hindi,2020,Mobile,122,4,100,2022-10-09,Morning,3,No,Ads,48,324,0.96
U149277,21,Male,Germany,Europe,Basic,8.99,2023-06-24,2024-12-09 00:00:00,Bank Transfer,No,Cancelled,Comedy Title 1963,Series,Comedy,Japanese,2007,Laptop,80,2,100,2024-01-21,Night,2,No,Trending,32,218,0.32
U149278,60,Male,Japan,Asia,Basic,8.99,2022-01-17,2026-02-07,Wallet,No,Active,Drama Title 2566,Series,Drama,English,2008,Mobile,57,1,95,2022-03-15,Night,5,Yes,Friend,53,248,0.63
U149279,50,Male,Nigeria,Africa,Standard,13.99,2024-06-17,2026-02-07,Bank Transfer,No,Active,Animation Title 1938,Movie,Animation,Portuguese,2005,Tablet,73,2,81,2025-03-14,Morning,3,No,Ads,13,275,0.79
U149280,50,Male,India,Asia,Standard,13.99,2023-12-31,2026-02-07,Bank Transfer,No,Active,Documentary Title 2034,Series,Documentary,English,2017,Tablet,90,3,100,2024-01-18,Evening,3,No,Ads,48,219,0.3
U149281,60,Female,USA,North America,Premium,17.99,2023-06-15,2026-02-07,Card,No,Active,Action Title 2946,Movie,Action,Hindi,2012,TV,111,3,92,2023-08-01,Night,3,No,Trending,38,376,0.56
U149282,21,Male,Japan,Asia,Standard,13.99,2024-04-12,2024-09-26 00:00:00,Card,No,Cancelled,Romance Title 385,Movie,Romance,English,2009,TV,112,3,100,2024-12-28,Morning,5,Yes,Friend,43,212,0.72
U149283,30,Female,UK,Europe,Standard,13.99,2022-07-29,2026-02-07,Wallet,No,Active,Action Title 2114,Movie,Action,Portuguese,2001,Tablet,111,3,100,2023-04-16,Evening,3,No,Search,49,363,0.61
U149284,30,Female,Canada,North America,Basic,8.99,2023-06-23,2026-02-07,Bank Transfer,No,Active,Thriller Title 455,Series,Thriller,Hindi,2007,Tablet,61,2,100,2024-04-11,Evening,2,No,Search,31,216,0.74
U149285,21,Male,Germany,Europe,Basic,8.99,2023-05-22,2026-02-07,Wallet,No,Active,Documentary Title 1056,Series,Documentary,Portuguese,2003,TV,74,2,100,2023-06-12,Afternoon,3,No,Algorithm,3,167,0.91
U149286,50,Female,South Africa,Africa,Basic,8.99,2023-07-27,2026-02-07,Card,Yes,Active,Romance Title 392,Series,Romance,German,2014,Laptop,32,1,53,2024-01-28,Afternoon,2,No,Trending,28,162,0.83
U149287,60,Female,Germany,Europe,Premium,17.99,2023-12-25,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 950,Series,Sci-Fi,French,2001,Laptop,109,3,90,2024-07-20,Night,3,No,Trending,26,323,0.31
U149288,60,Male,Japan,Asia,Standard,13.99,2023-03-07,2026-02-07,Card,No,Active,Animation Title 594,Series,Animation,Hindi,2016,TV,72,2,80,2023-04-18,Evening,2,No,Search,18,280,0.91
U149289,40,Male,Nigeria,Africa,Premium,17.99,2022-03-23,2026-02-07,Card,No,Active,Action Title 546,Movie,Action,Hindi,2008,Laptop,134,4,100,2022-04-10,Night,4,Yes,Search,57,344,0.22
U149290,21,Female,UK,Europe,Standard,13.99,2022-12-26,2026-02-07,Card,Yes,Active,Animation Title 863,Series,Animation,Yoruba,2003,TV,106,3,100,2023-06-29,Morning,4,Yes,Search,45,304,0.3
U149291,21,Female,Nigeria,Africa,Basic,8.99,2024-04-20,2026-02-07,Card,Yes,Active,Animation Title 1930,Movie,Animation,English,2020,Mobile,48,1,80,2025-02-09,Night,4,Yes,Trending,32,153,0.99
U149292,60,Male,Germany,Europe,Standard,13.99,2023-10-13,2026-02-07,Wallet,No,Active,Romance Title 2971,Movie,Romance,English,2001,TV,75,2,83,2023-10-21,Morning,3,No,Ads,57,267,0.59
U149293,21,Male,Germany,Europe,Standard,13.99,2022-07-13,2026-02-07,Bank Transfer,Yes,Active,Animation Title 2065,Movie,Animation,Japanese,2003,Tablet,84,2,93,2022-10-22,Night,2,No,Friend,20,285,0.39
U149294,60,Male,USA,North America,Premium,17.99,2023-06-30,2026-02-07,Bank Transfer,No,Active,Documentary Title 734,Movie,Documentary,Yoruba,2016,TV,126,4,100,2023-12-10,Night,2,No,Ads,3,368,0.48
U149295,40,Female,India,Asia,Premium,17.99,2024-06-15,2026-02-07,Bank Transfer,No,Active,Romance Title 175,Movie,Romance,German,2017,Mobile,152,5,100,2025-03-16,Night,4,Yes,Friend,12,433,0.48
U149296,30,Male,Brazil,South America,Standard,13.99,2023-02-28,2026-02-07,Bank Transfer,Yes,Active,Animation Title 873,Series,Animation,Yoruba,2008,Mobile,69,2,76,2023-10-13,Afternoon,4,Yes,Trending,33,387,0.4
U149297,30,Male,Nigeria,Africa,Basic,8.99,2022-10-12,2026-02-07,Wallet,No,Active,Action Title 598,Movie,Action,Yoruba,2009,Laptop,58,1,96,2022-11-08,Evening,5,Yes,Algorithm,5,190,0.29
U149298,60,Female,UK,Europe,Premium,17.99,2022-10-05,2026-02-07,Bank Transfer,No,Active,Drama Title 1792,Series,Drama,German,2021,Tablet,106,3,88,2023-01-30,Afternoon,5,Yes,Friend,19,281,0.9
U149299,60,Female,South Africa,Africa,Basic,8.99,2022-05-11,2026-02-07,Card,Yes,Active,Animation Title 2963,Movie,Animation,Japanese,2009,TV,65,2,100,2023-01-02,Night,4,Yes,Trending,26,116,0.48
U149300,40,Male,Brazil,South America,Premium,17.99,2023-01-26,2026-02-07,Card,Yes,Active,Sci-Fi Title 2216,Movie,Sci-Fi,German,2006,Mobile,116,3,96,2023-07-09,Morning,5,Yes,Ads,10,343,0.27
U149301,17,Male,South Africa,Africa,Standard,13.99,2023-10-13,2026-02-07,Bank Transfer,No,Active,Sci-Fi Title 2046,Movie,Sci-Fi,English,2008,Mobile,96,3,100,2023-12-14,Afternoon,4,Yes,Ads,2,246,0.51
U149302,21,Male,UK,Europe,Basic,8.99,2023-08-15,2026-02-07,Wallet,No,Active,Documentary Title 1529,Movie,Documentary,French,2004,Laptop,61,2,100,2024-02-15,Morning,2,No,Search,53,254,0.87
U149303,50,Female,Japan,Asia,Basic,8.99,2022-07-09,2026-02-07,Bank Transfer,No,Active,Documentary Title 236,Series,Documentary,Hindi,2020,TV,53,1,88,2022-12-28,Afternoon,3,No,Trending,14,180,0.89
U149304,60,Female,South Africa,Africa,Premium,17.99,2022-06-23,2026-02-07,Bank Transfer,No,Active,Romance Title 1417,Movie,Romance,Yoruba,2017,Laptop,122,4,100,2022-08-31,Night,3,No,Friend,28,369,0.7
U149305,17,Female,Canada,North America,Standard,13.99,2023-03-16,2026-02-07,Bank Transfer,No,Active,Drama Title 894,Movie,Drama,English,2018,Laptop,119,3,100,2023-09-23,Afternoon,5,Yes,Trending,10,216,0.65
U149306,30,Male,France,Europe,Standard,13.99,2022-08-21,2026-02-07,Wallet,No,Active,Sci-Fi Title 1065,Movie,Sci-Fi,Japanese,2023,Mobile,55,1,61,2023-04-09,Afternoon,2,No,Algorithm,57,259,0.58
U149307,60,Male,Germany,Europe,Basic,8.99,2023-07-04,2026-02-07,Wallet,No,Active,Romance Title 2198,Movie,Romance,German,2005,Tablet,60,2,100,2024-03-06,Night,1,No,Friend,15,203,0.48
U149308,30,Male,Nigeria,Africa,Basic,8.99,2023-04-22,2024-05-04 00:00:00,Card,Yes,Cancelled,Thriller Title 1844,Series,Thriller,German,2006,Mobile,51,1,85,2023-12-05,Night,3,No,Search,36,120,0.85
